_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-292.7309066905236,20000,0.015605786179302717,-1.2703554793941136,1.5999302681010121,0.07064149588433154,0.015919005,-2.9536643,3.0656142,0.4123162,7.460698725481052e-17,-4.046369222767438,3.9455497692001695,0.99998942056711,-0.24176168148353672,-0.6028770841301162,0.046612246029051535,0.01319405885785631,20,-0.004337345,5.509452,0.0042019985,1.0,1.0,0.00814858944310458,0.3864095926414789,-2.833904278072972
-261.7777666600219,20000,0.034966527559974876,-1.4062786554352922,1.3221342456236915,0.08087609179590513,0.035516933,-2.5595284,3.009563,0.42376605,-5.684341886080802e-17,-3.9314123846216673,3.704881005952658,0.9999574393854626,-0.21256094164663192,-0.5468147115723252,0.11236725541638451,0.011178633017829086,40,-0.0044330396,5.484972,0.0053304154,1.0,1.0,0.006924192221989237,0.3850272150076821,0.24432848161334997
-259.42769408366354,20000,0.03372187118685213,-1.527608600931772,1.371314734033281,0.08296082585653018,0.035912387,-2.843631,2.9532032,0.42484665,1.7053025658242403e-17,-4.2151684585855245,4.328042415678573,0.9999545283528114,-0.2205090063127419,-0.5245580424540915,0.08926603939045616,0.0117060536016129,60,-0.0034975894,5.4589696,0.0035377499,1.0,1.0,0.007564455862160132,0.3581651479904394,0.26613539024955224
-237.86281278396532,20000,0.032959988089219405,-1.3161417057001317,1.3995967636407738,0.08276783921752448,0.036376927,-2.8709152,3.0645192,0.41896024,1.7053025658242403e-17,-4.676049581901976,4.046867204486954,0.9999508068889934,-0.20520241422040927,-0.49590543534986675,0.07509012636901176,0.011404537165299941,80,-0.004609114,5.4402957,0.005015722,1.0,1.0,0.006499937457658416,0.4351189251035238,0.35805457202096724
-204.15490015412306,20000,0.031405245142403705,-1.4614389698346275,1.3737480191477769,0.07902343180476624,0.017923031,-2.8085763,2.76638,0.41187692,2.842170943040401e-17,-4.18330539544945,3.6529698608412295,0.9999563751953403,-0.167281156528449,-0.5046000494342664,0.19134125941892144,0.012906212453593762,100,-0.0040564868,5.4060774,0.005069263,1.0,1.0,0.008814210430441272,0.32029269182126285,0.28094811548879495
-206.26597610529925,20000,0.030363759712489856,-1.3675432407526176,1.4650633954022023,0.08211084838517452,0.02328104,-2.8067753,2.835095,0.41574094,-8.526512829121201e-18,-4.814343563471246,4.603862060087045,0.9999510424291408,-0.1726390538744212,-0.5023456005266601,0.17766404579589945,0.010116025402722321,120,-0.0031669312,5.3925476,0.0032761376,1.0,1.0,0.005632363197352668,0.44556610605715474,0.35300109068987473
-160.44345532074001,20000,0.029288987912233982,-1.4459869141347554,1.3774410421446932,0.07838689248677888,0.010977846,-2.7762942,2.851134,0.41021454,-2.2737367544323207e-17,-4.006190423169288,4.109421898057509,0.9999525659820254,-0.13984766226807283,-0.5105003600841289,0.14963187149303842,0.011157343724786667,140,-0.003909986,5.3486567,0.00399893,1.0,1.0,0.0074954411240431215,0.34236782854190817,0.29394268319575867
-174.79299920185085,20000,0.03242400678175657,-1.2948584034550428,1.5161614122491758,0.07856902908652859,0.01495575,-2.9043844,2.9294395,0.40455255,2.2737367544323207e-17,-4.726140061560094,4.788217924388056,0.9999481340735324,-0.1496288177571148,-0.4439371325773651,0.15474397361536013,0.00855183190256404,160,-0.0037453072,5.31536,0.0038286033,1.0,1.0,0.004893504787348441,0.4290559515779758,0.37409090497181396
-131.51089168174522,20000,0.032834700620505274,-1.4344838795674362,1.333429294925179,0.07798646643982826,0.01529034,-2.719454,2.5683527,0.40164104,-9.947598300641403e-18,-4.3718963050633475,4.1932506145428805,0.9999436657384596,-0.11820359426269779,-0.381657607699018,0.16103777042038145,0.010125741140057355,180,-0.004272854,5.2702227,0.0045487145,1.0,1.0,0.005894907663570389,0.4340715977877284,0.4040156830583852
-110.97311561959108,20000,0.027435557067041646,-1.47674042966791,1.6562540455189376,0.076708173261933,0.013767914,-2.8489738,2.787306,0.39837894,-7.887024366937112e-17,-4.1159827161199996,4.5734076347230515,0.9999492645394287,-0.0968758896494314,-0.4080722640703179,0.15867844695351224,0.010869854843936738,200,-0.0048695924,5.2221313,0.005819005,1.0,1.0,0.005765811321720763,0.47255144233053714,0.42427827847213495
-78.20886227545753,20000,0.030225684623323378,-1.2566049862615951,1.555307356955425,0.07513577734775602,0.0074651837,-2.701026,2.5616038,0.39060584,-2.2737367544323207e-17,-4.116757535520467,4.87021663321109,0.9999493256600647,-0.07452528643618846,-0.35725095001724744,0.3779860399033835,0.011383713482841314,220,-0.004068391,5.17849,0.004721193,1.0,1.0,0.007338759102031965,0.37339806426515443,0.3317586727506101
-90.36824447474794,20000,0.03127876346292531,-1.3113453406920021,1.436458871250578,0.07703988982118938,0.014662954,-2.7437336,2.7621489,0.38597727,-1.1368683772161604e-17,-5.271035376586559,4.907424110187879,0.9999471111430847,-0.08593674180909221,-0.36507880304654,0.22063096173286614,0.01196980160447577,240,-0.0043747956,5.1434793,0.0042257486,1.0,1.0,0.005536376317745634,0.5432645086825968,0.5102403400611919
-77.55345630674518,20000,0.03290511292999889,-1.347877662130027,1.4594179479645468,0.07031751270065661,0.00067195157,-2.8812845,2.6390362,0.38214132,2.5579538487363606e-17,-4.9761780664399735,4.102161540755701,0.9999438173449536,-0.06471457385384721,-0.3079006969725414,0.27103606571581734,0.005208610084540076,260,-0.004904744,5.1065254,0.004908448,1.0,1.0,0.003856230529593802,0.2791401578081578,0.16661106285382865
-19.772095881534973,20000,0.027379073156307398,-1.2768448972219952,1.4564693876650612,0.07454431605153516,0.0012046524,-2.6991496,2.5242853,0.38476065,2.842170943040401e-17,-4.279813491308207,3.877290431790048,0.9999473437792665,-0.025228294363324754,-0.34697581845315095,0.28147500919624757,0.012209988813403228,280,-0.0042032674,5.0702877,0.004229719,1.0,1.0,0.006740901450125077,0.4862079412712116,0.4236106757354462
14.524379144728467,20000,0.02892936503827467,-1.2806737567941835,1.4784467096127216,0.07278008538988157,-0.0025806066,-2.5716405,2.9917998,0.3803402,-6.536993168992922e-17,-4.60766761973971,3.9363422324773816,0.9999523590356973,0.005878850916528749,-0.29290841533869866,0.3201582647408801,0.010969098317517485,300,-0.0048784814,5.025203,0.005396702,1.0,1.0,0.008323417683277923,0.2883064383230407,0.2772753137846893
48.66894876181408,20000,0.028358283606299522,-1.2978777101449195,1.6032606366313162,0.07257532086867778,-0.00461421,-2.8580809,2.8054821,0.37996826,-1.9895196601282805e-17,-4.1792460426979865,4.5641513418863875,0.9999514798422944,0.03232576112398027,-0.19798159420489755,0.4268614888006471,0.009517816122532477,320,-0.0048759542,5.0294056,0.005263551,1.0,1.0,0.006008006523435811,0.3785813942418881,0.27014228360622083
69.24636739995944,20000,0.02599627535950919,-1.3082088792259983,1.3890380301709473,0.0736169015737899,-0.0016855614,-2.615866,2.3552551,0.38101396,1.4210854715202004e-17,-4.56030612948535,4.066512131613323,0.9999487554840177,0.047238620599359696,-0.21009428868265054,0.4011303411245288,0.0106485215044537,340,-0.0052715163,5.009866,0.0056689153,1.0,1.0,0.006014941045905469,0.4380189054284228,0.3920768616502658
76.98234626710315,20000,0.025895308087089126,-1.3144290012258883,1.4877810884446159,0.07488740901612534,-0.008931578,-2.6484075,3.014546,0.38439915,-3.4106051316484806e-17,-3.716542963550494,4.2953187327315,0.9999511808722745,0.0570932300810156,-0.19212529343392826,0.41457785566057065,0.010480029074047175,360,-0.005362061,4.981383,0.005343979,1.0,1.0,0.007589387545335642,0.2767170331104406,0.23543744992572335
99.84088959115151,20000,0.027087736935304692,-1.5326331020187782,1.424351116279185,0.07464838355901265,-0.0076515,-2.676528,2.6118193,0.38572416,-2.5579538487363606e-17,-3.8668185632569276,4.857640957015321,0.9999527494678055,0.07062139577714463,-0.22201383521889598,0.4167183130340131,0.011118872537634055,380,-0.005662331,4.938756,0.006098986,1.5,1.0,0.007097109415454078,0.3624995921601407,0.33742279182641455
138.0431310180307,20000,0.02666767095686899,-1.3237669934001337,1.65687817782975,0.0760246387183629,-0.0033711172,-2.6702986,2.6709852,0.38595173,-1.7053025658242403e-17,-5.41294071376132,4.008700954544718,0.9999534692045962,0.10123240419440527,-0.371286501770536,0.5107704787687567,0.015855670602448736,400,-0.0030887346,4.9077225,0.0020484356,1.5,1.0,0.007651333159406002,0.5566993851366868,0.42706576725284406
174.66658967688156,20000,0.027203740285253394,-1.307229586142691,1.386247257617611,0.07539790594406595,-0.007305402,-3.0559943,3.1816785,0.3843445,1.1368683772161604e-17,-3.861204010944017,4.589382022694818,0.9999548027678922,0.13632222064323893,-0.17637092861801412,0.6025974078359392,0.016603658019109697,420,-0.0036813808,4.8790197,0.0026142192,1.5,1.0,0.007749608760243883,0.5348801223083481,0.46244444998084944
228.75038031780787,20000,0.02030525214660315,-1.5480157875550666,1.457024165153236,0.0775478574894673,-0.015476,-2.9690828,2.5869555,0.3879335,-1.4210854715202004e-17,-3.73486845206805,3.4617440734905984,0.9999607758353636,0.17920022134027266,-0.14445884592501795,0.5868620575712489,0.019529477764788583,440,-0.003808844,4.847372,0.0024043936,1.5,1.0,0.009852566682798332,0.4985838527576716,0.45397959569700164
245.4519599926535,20000,0.025923725295577797,-1.2763677181997435,1.4417820395970076,0.07642146086553347,-0.00987548,-2.7421777,2.6670594,0.3827854,-4.5474735088646414e-17,-4.143712017285065,3.6586060454086202,0.9999579140197792,0.19026278015021184,-0.09461156171847115,0.5909439588763147,0.022128853268842855,460,-0.003803881,4.8299456,0.0026351272,1.5,1.0,0.009290429660571078,0.5874768325211936,0.5740562223911965
273.9801528822317,20000,0.025032429805055108,-1.334906560120092,1.4349137224698716,0.07741479145115267,-0.015267424,-2.9793935,2.6023793,0.38833514,-1.1368683772161604e-17,-4.546727810505776,4.024357671603814,0.9999594838197722,0.20437990965888853,-0.11053980371173576,0.7054635944382827,0.029340071880866934,480,-0.0039137993,4.8050222,0.002720066,1.5,1.0,0.010453950042128776,0.6498931435874555,0.5842653097506068
245.39550842289677,20000,0.026961281206382658,-1.3552574889185154,1.3799789891388292,0.07653245512048094,-0.011407312,-2.6404505,2.8103304,0.382861,1.7053025658242403e-17,-4.819934998983923,4.088539990206502,0.9999603388954876,0.19037044025525696,-0.14884158438793232,0.6522839635942272,0.024798616482740444,500,-0.0031477795,4.7828865,0.0019587679,1.5,1.0,0.01137319123825707,0.5422852260277939,0.5058995349142406
301.272093374801,20000,0.024237574478592913,-1.345182313150179,1.437184686844016,0.07801868933796224,-0.019213336,-2.9712992,2.5025592,0.38798213,-1.1368683772161604e-17,-4.526540578567081,3.5044091175495673,0.999961460269837,0.23197660398644449,-0.04997165281392299,0.6572779030269097,0.028048990895003317,520,-0.0031165835,4.7605495,0.0019031216,1.5,1.0,0.010193898982172878,0.6443467659435859,0.6361888847568966
277.1444298587759,20000,0.028261288371755528,-1.2582937557691969,1.4949916380912127,0.07862686554169585,-0.014966313,-2.7199345,2.7872918,0.39239883,-1.7053025658242403e-17,-4.232021188902327,4.430949101268757,0.9999627451825598,0.2190985036534957,-0.09929296836676565,0.6520817712352355,0.02553797364964598,540,-0.0035506017,4.751218,0.0022517976,1.5,1.0,0.011800052565583266,0.5411862826881237,0.5133042364397437
323.72105408844203,20000,0.02502025445273163,-1.3367670848181588,1.530368972711651,0.0785704163398344,-0.021448715,-2.8869061,2.811857,0.3897663,2.5579538487363606e-17,-4.341761022443278,4.341840271731291,0.9999621546218496,0.25607291204456867,-0.06661284299406589,0.6166314126750447,0.028097026244740902,560,-0.003683308,4.7413387,0.0021613413,1.5,1.0,0.011859805980888826,0.5779146921839224,0.527170241648991
353.54751036966417,20000,0.022916318835727204,-1.327593393360349,1.5598036026650022,0.0797116768221014,-0.02261143,-2.7979102,2.6741028,0.39740172,0.0,-4.080217648707831,3.7201065398808644,0.9999652784409904,0.2766153227841869,-0.07258812361078953,0.7487066868067063,0.030739137148448156,580,-0.0033609194,4.72628,0.0019820775,1.5,1.0,0.013080116359048152,0.5781235758688951,0.5567805714703693
388.2224752785395,20000,0.023092870763548726,-1.4051249484786557,1.4080510151868804,0.07994770220864739,-0.024891311,-2.670735,2.7661076,0.39636147,1.1368683772161604e-17,-4.9994505273476975,3.689998768640662,0.9999639795268773,0.30779728581782423,-0.06551654613998943,0.8238926185876562,0.03304996174937599,600,-0.0035267826,4.698874,0.0021462466,1.5,1.0,0.013480962531615799,0.5948447059517075,0.564954776165478
