_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,Beta,_lr_multiplier,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-166.2445942553344,5330,0.003189910504211292,-1.9849537219510884,1.9374991446301812,0.04058149631205506,0.003638572,-2.3815985,2.5915866,0.39884984,-2.799511716878444e-17,-5.517585848283138,5.556961319099248,0.9999895265055304,-0.4098568819140411,-0.7054946710724536,0.028533332222997136,0.041197913309145386,20,-0.06746617,7.339273,0.013364064,1.5,1.0,0.014319699678899895,0.6540337962804272,-0.6500630911587797
-67.02303103797418,2220,0.003749392540330975,-1.8396112790114147,2.3368713706534625,0.0433238553080026,-0.024151193,-2.6396596,2.4775608,0.39204293,-3.200642953874325e-17,-3.817742693032538,3.1588894637079563,0.9999863837372324,-0.1549577766155892,-0.6177891015204052,0.13909290808723795,0.022940762351397068,40,-0.034882408,7.333979,0.014149849,2.25,1.0,0.02331022747553568,0.026307711893394647,-0.3972744861554667
-185.19007574617123,5948,0.0043896661246459155,-1.877381007685379,1.882435401818747,0.042304065613371016,0.010252816,-2.575753,2.6566105,0.4005996,2.0308047256088942e-17,-3.9131873232391845,5.207624903353354,0.9999839889994421,-0.39982965444082663,-0.7557797161517096,0.0369031376293333,0.04243687614966738,60,-0.021035006,7.3312044,0.012665417,3.375,1.0,0.017893539340834166,0.5872717194023855,0.07812304999601727
-141.76409621254678,4952,0.004483761494937515,-1.8519116593609746,1.7901151285258843,0.04362925413433938,0.0059191976,-2.574612,2.662257,0.39544868,-1.7218321545075125e-17,-5.9944564440123385,4.2831377207107675,0.999980148054312,-0.3580610475102926,-0.6585969434729173,0.13538222387857593,0.03547988294606975,80,-0.05103814,7.3371844,0.011056688,5.0625,1.0,0.014495050272281694,0.5916883588723915,0.43787749547099863
-109.62150338718077,3395,0.004482890733665844,-1.8711791706421252,1.8178820988951192,0.04281909706518166,0.0018063594,-2.4568086,2.4172928,0.39983195,1.674327506945744e-17,-4.127093265835484,3.828475622013521,0.9999813223922361,-0.34915587760933464,-0.7523851681839777,0.0748044884867876,0.047908423006251304,100,-0.10389073,7.3351336,0.011799098,7.59375,1.0,0.023076318567621438,0.5188950657549911,0.3469583067135742
-107.20445228171646,3313,0.0032233329431109576,-1.878884453660767,2.050667223991383,0.041972098714828696,-0.00039038958,-2.6111503,2.7088983,0.39972115,-4.289421888077876e-18,-4.841970579959351,4.762178857149639,0.9999811832345781,-0.34250710670429396,-0.7488147863918129,0.08284958760575009,0.045343369788031426,120,-0.669974,7.3213882,0.013788178,11.390625,1.0,0.01778656459410846,0.6123882539446867,0.4737802292954245
-148.82058868061534,4950,0.003939033575926969,-1.87255315347396,1.8744704039786955,0.04297844279174761,0.02673933,-2.3306723,3.0346985,0.40018833,-8.612639221334548e-18,-5.192670120321684,4.5559746454145795,0.9999802895935683,-0.4170477295373675,-0.8343695149860001,0.08600581571134198,0.04323773233573197,140,0.011407096,7.3260503,0.0028373173,11.390625,1.0,0.018423003844211007,0.5884337145345723,0.3218875881748462
-67.72321920560768,1991,0.001429611180314411,-1.8920311935940168,2.1358133213737767,0.041443980621393886,0.0041831364,-2.7159753,2.5209572,0.4027241,4.2825277896138636e-17,-3.181145794239972,3.877637441388019,0.9999830687492738,-0.315734285266446,-0.6596003402686549,0.024777627191727873,0.05189196004722303,160,-0.021227673,7.327894,0.0025082154,11.390625,1.0,0.017552132626489636,0.6857773905612209,0.5590499656719675
-95.22848955553505,3045,0.005116939413512808,-1.8464928416040998,1.9735052200585117,0.04322038276529989,0.021419646,-2.722841,2.469172,0.408567,2.3334736806571434e-17,-4.100530776657424,3.4291653044943735,0.9999835431908967,-0.3873704417855804,-0.8268940940866323,0.11104485171112603,0.06942051988310212,180,-0.0141352005,7.3245134,0.0012990478,7.59375,1.0,0.02145836647688262,0.7043874337458544,0.4297069167559442
-71.91163936629819,2580,0.0037244795323067596,-1.8453199379426297,2.110899459873037,0.0417306132260741,0.0021876472,-2.5961518,2.5279245,0.40110773,3.304849933767908e-17,-3.740491799624404,3.605223365245063,0.9999848513959824,-0.24841603874694157,-0.5724957677495931,0.0788541738445416,0.03416397955426918,200,-0.020849796,7.3144054,0.0035724402,7.59375,1.0,0.015289840508899517,0.5588677636283106,0.18733484751107632
